frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,label,sign,dynamic
3059,27.0,20.0,126.0,130.0,113.0,31.0,31.0,1.0
3060,28.0,19.0,123.0,128.0,112.0,31.0,31.0,1.0
3061,28.0,20.0,125.0,128.0,111.0,31.0,31.0,1.0
3062,30.0,19.0,119.0,125.0,109.0,31.0,31.0,1.0
3063,30.0,19.0,120.0,126.0,110.0,31.0,31.0,1.0
3064,32.0,18.0,118.0,126.0,108.0,31.0,31.0,1.0
3065,32.0,18.0,117.0,125.0,108.0,31.0,31.0,1.0
3066,33.0,18.0,118.0,126.0,107.0,31.0,31.0,1.0
3067,32.0,19.0,116.0,124.0,107.0,31.0,31.0,1.0
3068,35.0,19.0,116.0,125.0,105.0,31.0,31.0,1.0
3069,33.0,18.0,115.0,124.0,106.0,31.0,31.0,1.0
3070,35.0,19.0,115.0,123.0,104.0,31.0,31.0,1.0
3071,35.0,18.0,115.0,124.0,105.0,31.0,31.0,1.0
3072,36.0,19.0,117.0,125.0,105.0,31.0,31.0,1.0
3073,36.0,18.0,116.0,125.0,104.0,31.0,31.0,1.0
3074,35.0,19.0,117.0,124.0,105.0,31.0,31.0,1.0
3075,34.0,18.0,119.0,126.0,106.0,31.0,31.0,1.0
3076,35.0,19.0,117.0,125.0,105.0,31.0,31.0,1.0
3077,34.0,19.0,116.0,124.0,106.0,31.0,31.0,1.0
3078,35.0,19.0,115.0,123.0,106.0,31.0,31.0,1.0
3079,34.0,19.0,116.0,125.0,106.0,31.0,31.0,1.0
3105,44.0,84.0,83.0,88.0,92.0,32.0,32.0,
3106,45.0,83.0,83.0,88.0,91.0,32.0,32.0,
3107,45.0,84.0,85.0,89.0,93.0,32.0,32.0,
3108,46.0,84.0,84.0,88.0,91.0,32.0,32.0,
3109,47.0,85.0,86.0,90.0,94.0,32.0,32.0,
3110,48.0,85.0,85.0,90.0,92.0,32.0,32.0,
3111,46.0,85.0,85.0,90.0,94.0,32.0,32.0,
3112,45.0,84.0,84.0,89.0,92.0,32.0,32.0,
3113,46.0,84.0,85.0,89.0,92.0,32.0,32.0,
3114,47.0,85.0,85.0,90.0,92.0,32.0,32.0,
3115,47.0,85.0,86.0,89.0,92.0,32.0,32.0,
3116,47.0,86.0,85.0,90.0,92.0,32.0,32.0,
3117,45.0,85.0,85.0,89.0,92.0,32.0,32.0,
3118,46.0,85.0,85.0,90.0,92.0,32.0,32.0,
3119,45.0,85.0,85.0,89.0,92.0,32.0,32.0,
3120,46.0,84.0,84.0,89.0,92.0,32.0,32.0,
3121,45.0,84.0,84.0,88.0,91.0,32.0,32.0,
3122,45.0,85.0,86.0,90.0,92.0,32.0,32.0,
3123,47.0,84.0,85.0,89.0,91.0,32.0,32.0,
3124,46.0,84.0,84.0,88.0,92.0,32.0,32.0,
3125,45.0,85.0,84.0,89.0,92.0,32.0,32.0,
3126,46.0,84.0,85.0,88.0,90.0,32.0,32.0,
3127,45.0,85.0,86.0,90.0,92.0,32.0,32.0,
3128,45.0,84.0,85.0,88.0,90.0,32.0,32.0,
3129,44.0,85.0,86.0,90.0,92.0,32.0,32.0,
3130,46.0,85.0,86.0,90.0,91.0,32.0,32.0,
3131,45.0,85.0,87.0,92.0,94.0,32.0,32.0,
3132,45.0,85.0,85.0,91.0,93.0,32.0,32.0,
3133,47.0,86.0,87.0,91.0,91.0,32.0,32.0,
3134,45.0,84.0,84.0,88.0,91.0,32.0,32.0,
3135,44.0,85.0,86.0,91.0,92.0,32.0,32.0,
3136,45.0,85.0,86.0,90.0,91.0,32.0,32.0,
3137,46.0,86.0,88.0,92.0,93.0,32.0,32.0,
3138,44.0,86.0,86.0,90.0,93.0,32.0,32.0,
3139,48.0,87.0,89.0,91.0,92.0,32.0,32.0,
3140,45.0,86.0,86.0,89.0,91.0,32.0,32.0,
3141,45.0,85.0,87.0,90.0,91.0,32.0,32.0,
3142,45.0,85.0,87.0,92.0,93.0,32.0,32.0,
3143,46.0,86.0,88.0,92.0,93.0,32.0,32.0,
3144,48.0,85.0,86.0,91.0,94.0,32.0,32.0,
3145,48.0,85.0,86.0,90.0,93.0,32.0,32.0,
3146,46.0,86.0,87.0,92.0,94.0,32.0,32.0,
3147,49.0,86.0,88.0,92.0,95.0,32.0,32.0,
3148,48.0,87.0,87.0,92.0,94.0,32.0,32.0,
3149,48.0,86.0,88.0,92.0,94.0,32.0,32.0,
3150,47.0,86.0,87.0,91.0,93.0,32.0,32.0,
3151,49.0,87.0,87.0,91.0,94.0,32.0,32.0,
3184,95.0,26.0,118.0,127.0,101.0,33.0,33.0,1.0
3185,95.0,26.0,116.0,125.0,101.0,33.0,33.0,1.0
3186,94.0,26.0,117.0,127.0,102.0,33.0,33.0,1.0
3187,96.0,26.0,116.0,126.0,101.0,33.0,33.0,1.0
3188,93.0,26.0,116.0,126.0,102.0,33.0,33.0,1.0
3189,98.0,26.0,117.0,125.0,101.0,33.0,33.0,1.0
3190,95.0,26.0,116.0,127.0,101.0,33.0,33.0,1.0
3191,96.0,26.0,117.0,127.0,101.0,33.0,33.0,1.0
3192,95.0,26.0,116.0,127.0,102.0,33.0,33.0,1.0
3193,96.0,25.0,116.0,126.0,101.0,33.0,33.0,1.0
3194,96.0,26.0,115.0,125.0,101.0,33.0,33.0,1.0
3195,96.0,26.0,114.0,125.0,101.0,33.0,33.0,1.0
3196,96.0,26.0,116.0,126.0,101.0,33.0,33.0,1.0
3197,95.0,26.0,114.0,125.0,100.0,33.0,33.0,1.0
3198,95.0,26.0,116.0,125.0,101.0,33.0,33.0,1.0
3199,95.0,26.0,115.0,125.0,101.0,33.0,33.0,1.0
3200,95.0,26.0,115.0,125.0,101.0,33.0,33.0,1.0
3201,97.0,26.0,114.0,125.0,101.0,33.0,33.0,1.0
3202,96.0,26.0,113.0,125.0,101.0,33.0,33.0,1.0
3203,97.0,26.0,116.0,125.0,100.0,33.0,33.0,1.0
3204,96.0,25.0,114.0,126.0,101.0,33.0,33.0,1.0
3205,98.0,26.0,117.0,127.0,100.0,33.0,33.0,1.0
3206,94.0,25.0,114.0,125.0,99.0,33.0,33.0,1.0
3207,96.0,24.0,117.0,127.0,99.0,33.0,33.0,1.0
3208,96.0,23.0,109.0,124.0,97.0,33.0,33.0,1.0
3209,93.0,25.0,115.0,130.0,101.0,33.0,33.0,1.0
3210,94.0,42.0,113.0,130.0,105.0,33.0,33.0,1.0
3211,87.0,43.0,108.0,133.0,104.0,33.0,33.0,1.0
3212,81.0,67.0,106.0,133.0,109.0,33.0,33.0,1.0
3213,80.0,80.0,105.0,140.0,104.0,33.0,33.0,1.0
3214,82.0,83.0,105.0,140.0,109.0,33.0,33.0,1.0
3215,82.0,77.0,105.0,146.0,109.0,33.0,33.0,1.0
3216,74.0,85.0,101.0,147.0,111.0,33.0,33.0,1.0
3266,68.0,99.0,2.0,112.0,105.0,34.0,34.0,1.0
3267,67.0,97.0,1.0,111.0,106.0,34.0,34.0,1.0
3268,68.0,92.0,1.0,113.0,107.0,34.0,34.0,1.0
3269,72.0,95.0,4.0,107.0,103.0,34.0,34.0,1.0
3270,67.0,93.0,3.0,106.0,101.0,34.0,34.0,1.0
3271,67.0,90.0,6.0,97.0,98.0,34.0,34.0,1.0
3272,67.0,89.0,6.0,96.0,97.0,34.0,34.0,1.0
3273,64.0,84.0,6.0,93.0,94.0,34.0,34.0,1.0
3274,72.0,107.0,7.0,55.0,87.0,34.0,34.0,1.0
3275,64.0,84.0,12.0,75.0,84.0,34.0,34.0,1.0
3276,55.0,90.0,8.0,85.0,95.0,34.0,34.0,1.0
3277,66.0,101.0,7.0,119.0,115.0,34.0,34.0,1.0
3278,62.0,87.0,7.0,118.0,121.0,34.0,34.0,1.0
3279,59.0,82.0,7.0,110.0,117.0,34.0,34.0,1.0
3280,59.0,81.0,8.0,112.0,120.0,34.0,34.0,1.0
3281,56.0,77.0,8.0,110.0,122.0,34.0,34.0,1.0
3282,51.0,74.0,6.0,103.0,119.0,34.0,34.0,1.0
3283,49.0,75.0,6.0,98.0,117.0,34.0,34.0,1.0
3284,47.0,78.0,7.0,97.0,116.0,34.0,34.0,1.0
3285,47.0,79.0,6.0,103.0,116.0,34.0,34.0,1.0
3286,48.0,84.0,6.0,109.0,118.0,34.0,34.0,1.0
3287,47.0,84.0,6.0,112.0,119.0,34.0,34.0,1.0
3288,48.0,81.0,6.0,109.0,116.0,34.0,34.0,1.0
3289,49.0,88.0,6.0,117.0,118.0,34.0,34.0,1.0
3290,46.0,83.0,6.0,111.0,117.0,34.0,34.0,1.0
3291,48.0,86.0,5.0,117.0,118.0,34.0,34.0,1.0
3292,49.0,88.0,6.0,116.0,117.0,34.0,34.0,1.0
3293,48.0,87.0,6.0,115.0,116.0,34.0,34.0,1.0
3294,48.0,87.0,6.0,115.0,114.0,34.0,34.0,1.0
3295,48.0,87.0,6.0,115.0,116.0,34.0,34.0,1.0
3296,48.0,87.0,5.0,115.0,113.0,34.0,34.0,1.0
3297,49.0,87.0,6.0,114.0,115.0,34.0,34.0,1.0
3298,49.0,87.0,5.0,116.0,114.0,34.0,34.0,1.0
3299,48.0,87.0,6.0,115.0,117.0,34.0,34.0,1.0
3300,48.0,86.0,6.0,117.0,115.0,34.0,34.0,1.0
3301,49.0,87.0,5.0,116.0,116.0,34.0,34.0,1.0
3302,48.0,85.0,6.0,115.0,115.0,34.0,34.0,1.0
3303,48.0,87.0,6.0,117.0,116.0,34.0,34.0,1.0
3304,49.0,85.0,6.0,114.0,115.0,34.0,34.0,1.0
3305,48.0,87.0,6.0,118.0,117.0,34.0,34.0,1.0
3306,47.0,82.0,7.0,110.0,115.0,34.0,34.0,1.0
3307,47.0,86.0,6.0,117.0,116.0,34.0,34.0,1.0
3308,46.0,81.0,7.0,105.0,114.0,34.0,34.0,1.0
3309,45.0,85.0,7.0,114.0,116.0,34.0,34.0,1.0
3310,47.0,83.0,6.0,111.0,115.0,34.0,34.0,1.0
3311,47.0,88.0,7.0,114.0,116.0,34.0,34.0,1.0
3312,46.0,87.0,6.0,118.0,117.0,34.0,34.0,1.0
3313,48.0,87.0,6.0,115.0,116.0,34.0,34.0,1.0
3314,46.0,87.0,6.0,117.0,118.0,34.0,34.0,1.0
3315,45.0,85.0,6.0,114.0,117.0,34.0,34.0,1.0
3316,45.0,84.0,8.0,111.0,115.0,34.0,34.0,1.0
3317,46.0,82.0,6.0,113.0,114.0,34.0,34.0,1.0
3318,43.0,82.0,7.0,105.0,114.0,34.0,34.0,1.0
3319,46.0,84.0,7.0,116.0,116.0,34.0,34.0,1.0
3320,43.0,80.0,7.0,101.0,111.0,34.0,34.0,1.0
3321,46.0,83.0,7.0,113.0,115.0,34.0,34.0,1.0
3322,43.0,80.0,7.0,102.0,110.0,34.0,34.0,1.0
3323,46.0,82.0,7.0,111.0,113.0,34.0,34.0,1.0
3324,47.0,83.0,6.0,100.0,107.0,34.0,34.0,1.0
3376,56.0,5.0,110.0,113.0,114.0,35.0,35.0,1.0
3377,56.0,5.0,109.0,113.0,115.0,35.0,35.0,1.0
3378,56.0,5.0,109.0,113.0,115.0,35.0,35.0,1.0
3379,57.0,5.0,109.0,113.0,115.0,35.0,35.0,1.0
3380,56.0,5.0,109.0,113.0,115.0,35.0,35.0,1.0
3381,58.0,16.0,45.0,128.0,119.0,35.0,35.0,1.0
3382,65.0,12.0,90.0,123.0,115.0,35.0,35.0,1.0
3383,52.0,7.0,111.0,117.0,115.0,35.0,35.0,1.0
3384,57.0,6.0,111.0,114.0,116.0,35.0,35.0,1.0
3385,61.0,8.0,16.0,125.0,117.0,35.0,35.0,1.0
3386,61.0,22.0,76.0,127.0,122.0,35.0,35.0,1.0
3387,73.0,139.0,124.0,141.0,129.0,35.0,35.0,1.0
3388,54.0,109.0,119.0,126.0,111.0,35.0,35.0,1.0
3389,55.0,106.0,107.0,118.0,119.0,35.0,35.0,1.0
3390,60.0,107.0,110.0,121.0,124.0,35.0,35.0,1.0
3391,57.0,96.0,94.0,110.0,115.0,35.0,35.0,1.0
3392,58.0,92.0,102.0,118.0,121.0,35.0,35.0,1.0
3393,57.0,23.0,106.0,128.0,127.0,35.0,35.0,1.0
3394,60.0,14.0,118.0,127.0,123.0,35.0,35.0,1.0
3395,59.0,5.0,111.0,115.0,116.0,35.0,35.0,1.0
3396,58.0,5.0,111.0,115.0,116.0,35.0,35.0,1.0
3397,59.0,5.0,111.0,115.0,116.0,35.0,35.0,1.0
3398,57.0,5.0,111.0,115.0,117.0,35.0,35.0,1.0
3399,61.0,6.0,112.0,115.0,116.0,35.0,35.0,1.0
3400,58.0,5.0,112.0,115.0,116.0,35.0,35.0,1.0
3401,59.0,6.0,112.0,116.0,116.0,35.0,35.0,1.0
3402,59.0,5.0,113.0,116.0,118.0,35.0,35.0,1.0
3403,58.0,9.0,70.0,120.0,113.0,35.0,35.0,1.0
3404,64.0,9.0,108.0,120.0,114.0,35.0,35.0,1.0
3405,60.0,6.0,110.0,114.0,115.0,35.0,35.0,1.0
3406,59.0,5.0,112.0,115.0,115.0,35.0,35.0,1.0
3407,60.0,6.0,112.0,116.0,115.0,35.0,35.0,1.0
3408,60.0,6.0,111.0,116.0,117.0,35.0,35.0,1.0
3409,60.0,6.0,114.0,117.0,115.0,35.0,35.0,1.0
3410,61.0,6.0,113.0,118.0,115.0,35.0,35.0,1.0
3411,60.0,6.0,114.0,118.0,115.0,35.0,35.0,1.0
3412,61.0,6.0,113.0,119.0,116.0,35.0,35.0,1.0
3413,59.0,20.0,7.0,127.0,120.0,35.0,35.0,1.0
3414,62.0,107.0,107.0,132.0,127.0,35.0,35.0,1.0
3415,58.0,122.0,132.0,146.0,130.0,35.0,35.0,1.0
3416,48.0,110.0,128.0,134.0,121.0,35.0,35.0,1.0
3417,54.0,109.0,121.0,131.0,124.0,35.0,35.0,1.0
3418,57.0,106.0,117.0,122.0,121.0,35.0,35.0,1.0
3419,64.0,92.0,96.0,107.0,119.0,35.0,35.0,1.0
3420,63.0,13.0,91.0,125.0,127.0,35.0,35.0,1.0
3421,51.0,6.0,110.0,116.0,112.0,35.0,35.0,1.0
3422,50.0,6.0,111.0,117.0,113.0,35.0,35.0,1.0
3423,49.0,7.0,109.0,115.0,112.0,35.0,35.0,1.0
3424,46.0,6.0,112.0,117.0,112.0,35.0,35.0,1.0
3425,44.0,6.0,107.0,114.0,112.0,35.0,35.0,1.0
3426,48.0,7.0,103.0,111.0,111.0,35.0,35.0,1.0
3427,48.0,7.0,106.0,112.0,111.0,35.0,35.0,1.0
3428,45.0,7.0,108.0,114.0,112.0,35.0,35.0,1.0
3429,60.0,9.0,115.0,116.0,112.0,35.0,35.0,1.0
3430,48.0,6.0,113.0,116.0,115.0,35.0,35.0,1.0
3431,66.0,8.0,114.0,115.0,108.0,35.0,35.0,1.0
3432,58.0,6.0,120.0,120.0,116.0,35.0,35.0,1.0
3433,68.0,6.0,116.0,119.0,116.0,35.0,35.0,1.0
3434,72.0,7.0,121.0,124.0,119.0,35.0,35.0,1.0
3435,68.0,5.0,115.0,118.0,117.0,35.0,35.0,1.0
3436,78.0,5.0,121.0,122.0,113.0,35.0,35.0,1.0
3437,76.0,5.0,120.0,121.0,117.0,35.0,35.0,1.0
3438,75.0,4.0,121.0,120.0,111.0,35.0,35.0,1.0
3439,71.0,4.0,119.0,119.0,112.0,35.0,35.0,1.0
3440,70.0,2.0,120.0,117.0,110.0,35.0,35.0,1.0
3441,76.0,4.0,119.0,119.0,110.0,35.0,35.0,1.0
3442,73.0,2.0,119.0,117.0,109.0,35.0,35.0,1.0
3443,76.0,2.0,122.0,119.0,111.0,35.0,35.0,1.0
3444,77.0,2.0,118.0,117.0,109.0,35.0,35.0,1.0
3445,78.0,2.0,120.0,118.0,108.0,35.0,35.0,1.0
3446,76.0,3.0,117.0,116.0,107.0,35.0,35.0,1.0
3447,81.0,3.0,120.0,118.0,110.0,35.0,35.0,1.0
3466,57.0,124.0,138.0,139.0,134.0,36.0,36.0,1.0
3467,59.0,125.0,139.0,138.0,129.0,36.0,36.0,1.0
3468,56.0,122.0,137.0,136.0,133.0,36.0,36.0,1.0
3469,51.0,127.0,140.0,143.0,138.0,36.0,36.0,1.0
3470,58.0,119.0,134.0,132.0,124.0,36.0,36.0,1.0
3471,57.0,127.0,140.0,142.0,139.0,36.0,36.0,1.0
3472,55.0,120.0,137.0,137.0,130.0,36.0,36.0,1.0
3473,56.0,123.0,139.0,140.0,137.0,36.0,36.0,1.0
3474,59.0,123.0,138.0,137.0,130.0,36.0,36.0,1.0
3475,53.0,125.0,139.0,140.0,136.0,36.0,36.0,1.0
3476,53.0,121.0,138.0,138.0,135.0,36.0,36.0,1.0
3477,60.0,125.0,138.0,139.0,133.0,36.0,36.0,1.0
3478,60.0,124.0,137.0,135.0,127.0,36.0,36.0,1.0
3479,54.0,125.0,139.0,141.0,138.0,36.0,36.0,1.0
3480,53.0,119.0,136.0,136.0,129.0,36.0,36.0,1.0
3481,62.0,124.0,138.0,137.0,130.0,36.0,36.0,1.0
3482,55.0,120.0,136.0,134.0,127.0,36.0,36.0,1.0
3483,68.0,127.0,138.0,136.0,127.0,36.0,36.0,1.0
3484,53.0,121.0,136.0,134.0,126.0,36.0,36.0,1.0
3485,55.0,123.0,137.0,139.0,134.0,36.0,36.0,1.0
3486,59.0,119.0,135.0,133.0,126.0,36.0,36.0,1.0
3487,62.0,125.0,137.0,137.0,130.0,36.0,36.0,1.0
3488,53.0,120.0,135.0,131.0,123.0,36.0,36.0,1.0
3489,59.0,129.0,140.0,142.0,136.0,36.0,36.0,1.0
3490,59.0,120.0,136.0,134.0,125.0,36.0,36.0,1.0
3491,62.0,124.0,138.0,137.0,130.0,36.0,36.0,1.0
3492,52.0,119.0,135.0,132.0,125.0,36.0,36.0,1.0
3493,47.0,122.0,139.0,142.0,143.0,36.0,36.0,1.0
3494,63.0,123.0,138.0,136.0,130.0,36.0,36.0,1.0
3495,58.0,123.0,138.0,139.0,135.0,36.0,36.0,1.0
3496,55.0,121.0,137.0,136.0,131.0,36.0,36.0,1.0
3497,50.0,122.0,139.0,141.0,140.0,36.0,36.0,1.0
3498,53.0,120.0,137.0,138.0,135.0,36.0,36.0,1.0
3499,50.0,118.0,134.0,133.0,127.0,36.0,36.0,1.0
3500,54.0,122.0,137.0,135.0,127.0,36.0,36.0,1.0
3501,53.0,118.0,135.0,135.0,127.0,36.0,36.0,1.0
3502,53.0,117.0,134.0,133.0,125.0,36.0,36.0,1.0
3503,50.0,117.0,135.0,135.0,130.0,36.0,36.0,1.0
3504,59.0,119.0,134.0,133.0,125.0,36.0,36.0,1.0
3505,63.0,124.0,136.0,134.0,127.0,36.0,36.0,1.0
3506,55.0,123.0,135.0,137.0,132.0,36.0,36.0,1.0
3507,43.0,117.0,135.0,139.0,136.0,36.0,36.0,1.0
3508,44.0,121.0,137.0,140.0,141.0,36.0,36.0,1.0
3509,62.0,119.0,134.0,133.0,136.0,36.0,36.0,1.0
3510,61.0,118.0,133.0,133.0,134.0,36.0,36.0,1.0
3511,55.0,108.0,126.0,128.0,126.0,36.0,36.0,1.0
3512,55.0,106.0,125.0,127.0,129.0,36.0,36.0,1.0
3513,48.0,94.0,120.0,130.0,125.0,36.0,36.0,1.0
3514,48.0,89.0,113.0,121.0,120.0,36.0,36.0,1.0
3515,46.0,69.0,98.0,110.0,109.0,36.0,36.0,1.0
3516,49.0,70.0,98.0,111.0,111.0,36.0,36.0,1.0
3517,49.0,58.0,65.0,70.0,78.0,36.0,36.0,1.0
3518,51.0,58.0,67.0,74.0,80.0,36.0,36.0,1.0
3519,53.0,37.0,31.0,34.0,39.0,36.0,36.0,1.0
3520,52.0,35.0,28.0,30.0,36.0,36.0,36.0,1.0
3521,57.0,26.0,16.0,15.0,19.0,36.0,36.0,1.0
3522,58.0,24.0,14.0,14.0,18.0,36.0,36.0,1.0
3523,56.0,18.0,11.0,6.0,10.0,36.0,36.0,1.0
3524,56.0,21.0,12.0,6.0,10.0,36.0,36.0,1.0
3525,54.0,18.0,9.0,5.0,7.0,36.0,36.0,1.0
3526,58.0,18.0,10.0,4.0,9.0,36.0,36.0,1.0
3527,55.0,17.0,7.0,5.0,6.0,36.0,36.0,1.0
3528,59.0,16.0,7.0,4.0,7.0,36.0,36.0,1.0
3529,60.0,14.0,5.0,6.0,5.0,36.0,36.0,1.0
3530,59.0,15.0,6.0,5.0,5.0,36.0,36.0,1.0
3531,58.0,13.0,4.0,6.0,5.0,36.0,36.0,1.0
3532,60.0,13.0,5.0,6.0,5.0,36.0,36.0,1.0
3533,59.0,13.0,4.0,7.0,5.0,36.0,36.0,1.0
3534,56.0,13.0,4.0,7.0,5.0,36.0,36.0,1.0
3535,58.0,12.0,4.0,7.0,4.0,36.0,36.0,1.0
3536,55.0,12.0,3.0,7.0,4.0,36.0,36.0,1.0
3537,57.0,12.0,3.0,7.0,5.0,36.0,36.0,1.0
3538,53.0,12.0,3.0,7.0,4.0,36.0,36.0,1.0
3539,56.0,12.0,3.0,7.0,5.0,36.0,36.0,1.0
3540,54.0,12.0,3.0,7.0,4.0,36.0,36.0,1.0
3541,54.0,11.0,3.0,7.0,5.0,36.0,36.0,1.0
3542,53.0,11.0,3.0,7.0,4.0,36.0,36.0,1.0
3543,56.0,12.0,3.0,7.0,5.0,36.0,36.0,1.0
3544,50.0,11.0,3.0,7.0,5.0,36.0,36.0,1.0
3545,55.0,11.0,2.0,7.0,4.0,36.0,36.0,1.0
3546,52.0,11.0,3.0,7.0,4.0,36.0,36.0,1.0
3547,53.0,11.0,3.0,7.0,4.0,36.0,36.0,1.0
3548,50.0,11.0,2.0,7.0,3.0,36.0,36.0,1.0
3549,51.0,11.0,2.0,8.0,3.0,36.0,36.0,1.0
3550,49.0,10.0,2.0,7.0,3.0,36.0,36.0,1.0
3551,50.0,10.0,2.0,8.0,3.0,36.0,36.0,1.0
3576,42.0,26.0,29.0,121.0,119.0,37.0,37.0,1.0
3577,42.0,26.0,32.0,121.0,119.0,37.0,37.0,1.0
3578,44.0,27.0,30.0,122.0,119.0,37.0,37.0,1.0
3579,42.0,26.0,32.0,120.0,118.0,37.0,37.0,1.0
3580,43.0,27.0,30.0,121.0,118.0,37.0,37.0,1.0
3581,42.0,26.0,32.0,120.0,118.0,37.0,37.0,1.0
3582,43.0,26.0,31.0,120.0,119.0,37.0,37.0,1.0
3583,41.0,26.0,32.0,119.0,118.0,37.0,37.0,1.0
3584,43.0,26.0,31.0,120.0,119.0,37.0,37.0,1.0
3585,43.0,26.0,30.0,119.0,118.0,37.0,37.0,1.0
3586,44.0,26.0,30.0,119.0,118.0,37.0,37.0,1.0
3587,44.0,25.0,31.0,119.0,118.0,37.0,37.0,1.0
3588,42.0,26.0,32.0,121.0,119.0,37.0,37.0,1.0
3589,44.0,25.0,31.0,121.0,119.0,37.0,37.0,1.0
3590,44.0,25.0,31.0,121.0,118.0,37.0,37.0,1.0
3591,45.0,25.0,30.0,122.0,119.0,37.0,37.0,1.0
3592,45.0,25.0,31.0,122.0,118.0,37.0,37.0,1.0
3593,45.0,25.0,30.0,120.0,118.0,37.0,37.0,1.0
3594,44.0,24.0,31.0,121.0,117.0,37.0,37.0,1.0
3595,45.0,24.0,30.0,121.0,118.0,37.0,37.0,1.0
3596,45.0,24.0,31.0,123.0,119.0,37.0,37.0,1.0
3597,45.0,24.0,30.0,120.0,118.0,37.0,37.0,1.0
3598,44.0,25.0,31.0,121.0,118.0,37.0,37.0,1.0
3599,44.0,24.0,32.0,121.0,118.0,37.0,37.0,1.0
3600,44.0,24.0,30.0,119.0,117.0,37.0,37.0,1.0
3601,43.0,25.0,30.0,121.0,118.0,37.0,37.0,1.0
3602,45.0,24.0,30.0,120.0,117.0,37.0,37.0,1.0
3603,43.0,25.0,31.0,121.0,118.0,37.0,37.0,1.0
3604,45.0,24.0,30.0,120.0,117.0,37.0,37.0,1.0
3605,42.0,24.0,30.0,120.0,118.0,37.0,37.0,1.0
3606,43.0,24.0,30.0,119.0,116.0,37.0,37.0,1.0
3607,44.0,25.0,31.0,122.0,118.0,37.0,37.0,1.0
3608,42.0,23.0,29.0,119.0,116.0,37.0,37.0,1.0
3609,43.0,24.0,29.0,121.0,117.0,37.0,37.0,1.0
3610,43.0,24.0,30.0,120.0,117.0,37.0,37.0,1.0
3611,43.0,23.0,29.0,118.0,116.0,37.0,37.0,1.0
3612,42.0,23.0,30.0,120.0,117.0,37.0,37.0,1.0
3613,42.0,23.0,29.0,117.0,115.0,37.0,37.0,1.0
3614,43.0,24.0,30.0,118.0,117.0,37.0,37.0,1.0
3615,43.0,24.0,33.0,121.0,117.0,37.0,37.0,1.0
3616,43.0,24.0,30.0,119.0,116.0,37.0,37.0,1.0
3617,43.0,23.0,28.0,118.0,116.0,37.0,37.0,1.0
3618,43.0,24.0,30.0,119.0,117.0,37.0,37.0,1.0
3619,43.0,24.0,30.0,119.0,116.0,37.0,37.0,1.0
3620,44.0,25.0,29.0,118.0,117.0,37.0,37.0,1.0
3621,44.0,24.0,31.0,121.0,118.0,37.0,37.0,1.0
3622,42.0,24.0,30.0,119.0,117.0,37.0,37.0,1.0
3623,44.0,24.0,30.0,119.0,117.0,37.0,37.0,1.0
3624,44.0,24.0,30.0,119.0,117.0,37.0,37.0,1.0
3625,43.0,25.0,32.0,121.0,118.0,37.0,37.0,1.0
3626,43.0,24.0,29.0,119.0,117.0,37.0,37.0,1.0
3627,43.0,24.0,31.0,119.0,117.0,37.0,37.0,1.0
3628,44.0,24.0,30.0,119.0,117.0,37.0,37.0,1.0
3629,44.0,25.0,32.0,121.0,117.0,37.0,37.0,1.0
3630,43.0,24.0,29.0,118.0,117.0,37.0,37.0,1.0
3631,43.0,24.0,31.0,120.0,118.0,37.0,37.0,1.0
3632,44.0,24.0,30.0,119.0,116.0,37.0,37.0,1.0
3633,43.0,24.0,32.0,119.0,115.0,37.0,37.0,1.0
3634,43.0,24.0,31.0,118.0,116.0,37.0,37.0,1.0
3635,44.0,24.0,30.0,117.0,116.0,37.0,37.0,1.0
3636,44.0,25.0,31.0,119.0,116.0,37.0,37.0,1.0
3637,43.0,24.0,32.0,120.0,117.0,37.0,37.0,1.0
3638,44.0,24.0,32.0,119.0,116.0,37.0,37.0,1.0
3639,43.0,24.0,31.0,118.0,115.0,37.0,37.0,1.0
3640,43.0,24.0,31.0,119.0,115.0,37.0,37.0,1.0
3641,44.0,23.0,29.0,118.0,115.0,37.0,37.0,1.0
3642,44.0,24.0,30.0,119.0,117.0,37.0,37.0,1.0
3643,44.0,24.0,32.0,119.0,116.0,37.0,37.0,1.0
3644,44.0,24.0,29.0,118.0,116.0,37.0,37.0,1.0
3682,55.0,31.0,119.0,147.0,119.0,38.0,38.0,1.0
3683,53.0,34.0,119.0,156.0,119.0,38.0,38.0,1.0
3684,62.0,37.0,118.0,157.0,112.0,38.0,38.0,1.0
3685,74.0,38.0,110.0,110.0,117.0,38.0,38.0,1.0
3686,53.0,35.0,126.0,160.0,121.0,38.0,38.0,1.0
3687,71.0,38.0,111.0,113.0,116.0,38.0,38.0,1.0
3688,58.0,36.0,120.0,154.0,117.0,38.0,38.0,1.0
3689,55.0,36.0,123.0,151.0,118.0,38.0,38.0,1.0
3690,55.0,34.0,125.0,157.0,118.0,38.0,38.0,1.0
3691,76.0,38.0,107.0,111.0,121.0,38.0,38.0,1.0
3692,54.0,36.0,122.0,154.0,114.0,38.0,38.0,1.0
3693,84.0,34.0,113.0,122.0,117.0,38.0,38.0,1.0
3694,48.0,39.0,120.0,158.0,116.0,38.0,38.0,1.0
3695,81.0,37.0,114.0,121.0,123.0,38.0,38.0,1.0
3696,50.0,34.0,117.0,146.0,114.0,38.0,38.0,1.0
