frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,label
4904,63.0,11.0,9.0,106.0,115.0,
4905,64.0,11.0,9.0,102.0,115.0,
4906,64.0,10.0,9.0,103.0,116.0,
4907,63.0,11.0,9.0,103.0,116.0,
4908,64.0,10.0,9.0,103.0,115.0,
4909,63.0,11.0,9.0,102.0,115.0,
4910,65.0,10.0,9.0,104.0,117.0,
4911,63.0,11.0,9.0,103.0,116.0,
4912,63.0,10.0,9.0,103.0,116.0,51
4913,62.0,11.0,9.0,103.0,116.0,51
4914,63.0,11.0,9.0,102.0,116.0,51
4915,62.0,11.0,9.0,102.0,115.0,51
4916,62.0,10.0,9.0,102.0,116.0,51
4917,63.0,11.0,9.0,102.0,114.0,51
4918,63.0,11.0,9.0,103.0,115.0,51
4919,62.0,11.0,9.0,103.0,115.0,51
4920,62.0,11.0,9.0,101.0,114.0,51
4921,62.0,11.0,9.0,103.0,115.0,51
4922,62.0,11.0,9.0,103.0,115.0,51
4923,61.0,11.0,9.0,104.0,116.0,51
4924,63.0,11.0,9.0,104.0,116.0,51
4925,62.0,11.0,9.0,103.0,116.0,51
4926,63.0,11.0,9.0,104.0,116.0,51
4927,63.0,11.0,9.0,104.0,116.0,51
4928,62.0,11.0,9.0,104.0,116.0,51
4929,63.0,11.0,9.0,104.0,116.0,51
4930,62.0,11.0,9.0,104.0,116.0,51
4931,64.0,11.0,9.0,104.0,116.0,51
4932,64.0,12.0,9.0,106.0,116.0,51
4933,63.0,12.0,9.0,105.0,116.0,51
4934,64.0,12.0,9.0,106.0,116.0,51
4935,64.0,12.0,9.0,106.0,116.0,51
4936,64.0,12.0,9.0,106.0,116.0,51
4937,64.0,12.0,9.0,106.0,115.0,51
4938,64.0,12.0,9.0,105.0,116.0,51
4939,63.0,11.0,9.0,104.0,115.0,51
4940,64.0,12.0,10.0,104.0,117.0,51
4941,65.0,12.0,10.0,106.0,117.0,51
4942,66.0,12.0,10.0,107.0,117.0,51
4943,68.0,12.0,10.0,106.0,116.0,51
4944,66.0,12.0,10.0,106.0,117.0,51
4945,67.0,12.0,10.0,106.0,117.0,51
4946,67.0,12.0,10.0,107.0,117.0,51
4947,67.0,12.0,10.0,106.0,117.0,51
4948,66.0,12.0,10.0,107.0,118.0,51
4949,67.0,12.0,10.0,106.0,117.0,51
4950,64.0,12.0,10.0,106.0,117.0,51
4951,68.0,11.0,10.0,107.0,118.0,51
4952,66.0,12.0,10.0,106.0,118.0,51
4953,67.0,12.0,10.0,107.0,118.0,51
4954,65.0,12.0,10.0,105.0,117.0,51
4955,67.0,12.0,10.0,107.0,118.0,51
4956,67.0,12.0,10.0,105.0,117.0,51
4957,67.0,12.0,10.0,107.0,117.0,51
4958,67.0,12.0,10.0,106.0,117.0,51
4959,65.0,12.0,10.0,106.0,117.0,51
4960,67.0,12.0,10.0,107.0,116.0,51
4961,64.0,12.0,10.0,105.0,117.0,51
4962,67.0,12.0,10.0,107.0,117.0,51
4963,65.0,12.0,10.0,105.0,116.0,51
4964,66.0,12.0,10.0,107.0,117.0,51
4965,65.0,11.0,9.0,105.0,116.0,51
4966,66.0,12.0,10.0,107.0,117.0,51
4967,66.0,12.0,10.0,106.0,116.0,51
4968,65.0,12.0,11.0,107.0,117.0,51
4969,64.0,12.0,10.0,105.0,116.0,51
4970,66.0,12.0,10.0,107.0,117.0,51
4971,65.0,12.0,9.0,105.0,116.0,51
4972,68.0,12.0,10.0,108.0,117.0,51
4973,64.0,11.0,9.0,105.0,116.0,51
4974,66.0,12.0,10.0,106.0,117.0,51
4975,63.0,11.0,9.0,103.0,115.0,51
4976,66.0,12.0,10.0,106.0,116.0,51
4977,62.0,11.0,9.0,102.0,116.0,51
4978,68.0,12.0,10.0,107.0,117.0,51
4979,64.0,11.0,9.0,105.0,116.0,51
4980,67.0,12.0,10.0,106.0,116.0,51
4981,63.0,11.0,9.0,103.0,116.0,51
4982,67.0,12.0,10.0,107.0,117.0,
4983,64.0,11.0,9.0,103.0,116.0,
4984,67.0,12.0,10.0,106.0,117.0,
4985,64.0,11.0,9.0,103.0,115.0,
4986,67.0,12.0,10.0,107.0,117.0,
4987,65.0,12.0,10.0,105.0,116.0,
4988,67.0,12.0,10.0,107.0,118.0,
4989,64.0,12.0,9.0,104.0,116.0,
4990,68.0,12.0,10.0,107.0,117.0,
4991,53.0,14.0,118.0,120.0,115.0,
4992,58.0,14.0,122.0,123.0,113.0,
4993,56.0,14.0,117.0,120.0,111.0,
4994,57.0,14.0,119.0,122.0,111.0,
4995,59.0,14.0,121.0,123.0,112.0,
4996,57.0,13.0,121.0,122.0,111.0,
4997,58.0,14.0,121.0,123.0,112.0,
4998,58.0,14.0,121.0,123.0,112.0,
4999,57.0,14.0,118.0,121.0,111.0,
5000,60.0,14.0,122.0,124.0,112.0,
5001,57.0,14.0,121.0,122.0,111.0,
5002,57.0,14.0,120.0,122.0,111.0,52
5003,56.0,13.0,121.0,122.0,111.0,52
5004,56.0,14.0,120.0,122.0,112.0,52
5005,58.0,14.0,121.0,123.0,112.0,52
5006,58.0,14.0,119.0,121.0,111.0,52
5007,58.0,14.0,120.0,122.0,112.0,52
5008,57.0,14.0,119.0,121.0,112.0,52
5009,56.0,15.0,120.0,122.0,111.0,52
5010,57.0,14.0,118.0,121.0,112.0,52
5011,57.0,14.0,119.0,122.0,112.0,52
5012,61.0,14.0,121.0,122.0,111.0,52
5013,61.0,14.0,120.0,122.0,111.0,52
5014,66.0,14.0,119.0,121.0,110.0,52
5015,68.0,14.0,119.0,122.0,110.0,52
5016,83.0,12.0,115.0,121.0,104.0,52
5017,84.0,16.0,118.0,127.0,106.0,52
5018,81.0,15.0,130.0,136.0,112.0,52
5019,77.0,19.0,130.0,132.0,110.0,52
5020,70.0,17.0,132.0,132.0,110.0,52
5021,72.0,18.0,126.0,130.0,109.0,52
5022,65.0,15.0,123.0,129.0,111.0,52
5023,64.0,16.0,124.0,130.0,110.0,52
5024,64.0,15.0,120.0,128.0,112.0,52
5025,65.0,16.0,121.0,130.0,113.0,52
5026,62.0,17.0,119.0,129.0,111.0,52
5027,62.0,17.0,119.0,128.0,111.0,52
5028,61.0,18.0,118.0,127.0,111.0,52
5029,60.0,18.0,117.0,127.0,110.0,52
5030,61.0,19.0,120.0,128.0,109.0,52
5031,61.0,19.0,121.0,127.0,109.0,52
5032,59.0,19.0,119.0,126.0,108.0,52
5033,59.0,19.0,118.0,126.0,109.0,52
5034,59.0,20.0,119.0,126.0,108.0,52
5035,60.0,19.0,118.0,126.0,108.0,52
5036,59.0,19.0,118.0,126.0,108.0,52
5037,58.0,20.0,120.0,128.0,109.0,52
5038,60.0,19.0,119.0,127.0,108.0,52
5039,59.0,20.0,119.0,127.0,109.0,52
5040,58.0,20.0,119.0,126.0,108.0,52
5041,58.0,21.0,119.0,127.0,109.0,52
5042,59.0,19.0,119.0,125.0,107.0,52
5043,59.0,20.0,118.0,127.0,109.0,52
5044,59.0,20.0,118.0,125.0,108.0,52
5045,59.0,20.0,118.0,126.0,108.0,52
5046,59.0,20.0,119.0,127.0,108.0,52
5047,59.0,20.0,118.0,127.0,109.0,52
5048,58.0,20.0,119.0,126.0,108.0,52
5049,58.0,21.0,118.0,127.0,109.0,52
5050,59.0,20.0,119.0,126.0,106.0,52
5051,56.0,21.0,120.0,127.0,109.0,52
5052,57.0,20.0,117.0,125.0,107.0,52
5053,58.0,20.0,118.0,126.0,108.0,52
5054,56.0,20.0,118.0,126.0,108.0,52
5055,58.0,20.0,118.0,126.0,108.0,52
5056,58.0,20.0,118.0,126.0,107.0,52
5057,58.0,20.0,118.0,126.0,108.0,52
5058,58.0,20.0,118.0,126.0,108.0,52
5059,59.0,20.0,118.0,126.0,108.0,
5060,58.0,20.0,118.0,127.0,108.0,
5061,59.0,20.0,119.0,127.0,108.0,
5062,58.0,20.0,117.0,126.0,108.0,
5063,59.0,20.0,118.0,127.0,108.0,
5064,60.0,19.0,119.0,126.0,108.0,
5065,60.0,19.0,119.0,127.0,108.0,
5066,60.0,19.0,118.0,126.0,108.0,
5067,60.0,20.0,120.0,127.0,108.0,
5068,60.0,20.0,118.0,127.0,108.0,
5069,60.0,20.0,119.0,127.0,108.0,
5070,59.0,20.0,118.0,127.0,108.0,
5071,58.0,20.0,117.0,126.0,108.0,
5072,58.0,19.0,116.0,126.0,108.0,
5073,59.0,19.0,118.0,126.0,108.0,
5074,59.0,20.0,118.0,126.0,108.0,
5075,59.0,19.0,118.0,126.0,109.0,
5076,60.0,20.0,118.0,127.0,109.0,
5077,60.0,19.0,119.0,128.0,109.0,
5078,61.0,20.0,118.0,126.0,109.0,
5079,59.0,19.0,118.0,126.0,109.0,
5080,56.0,20.0,118.0,127.0,110.0,
5081,57.0,20.0,117.0,124.0,108.0,
5082,58.0,19.0,116.0,125.0,108.0,
5083,58.0,19.0,118.0,126.0,109.0,
5084,59.0,19.0,119.0,127.0,109.0,
5085,59.0,18.0,118.0,126.0,109.0,
5086,57.0,20.0,117.0,127.0,109.0,
5087,97.0,123.0,112.0,88.0,79.0,
5088,75.0,109.0,103.0,98.0,97.0,
5089,73.0,111.0,103.0,102.0,102.0,
5090,74.0,106.0,95.0,95.0,92.0,
5091,71.0,105.0,95.0,95.0,93.0,
5092,72.0,107.0,96.0,96.0,99.0,
5093,71.0,105.0,93.0,92.0,89.0,
5094,72.0,109.0,99.0,100.0,99.0,
5095,69.0,105.0,94.0,93.0,90.0,
5096,70.0,108.0,95.0,99.0,97.0,53
5097,70.0,107.0,94.0,94.0,91.0,53
5098,71.0,108.0,95.0,99.0,96.0,53
5099,70.0,106.0,94.0,94.0,89.0,53
5100,72.0,108.0,96.0,98.0,93.0,53
5101,70.0,107.0,94.0,95.0,91.0,53
5102,70.0,106.0,93.0,92.0,88.0,53
5103,72.0,108.0,94.0,94.0,91.0,53
5104,93.0,106.0,104.0,97.0,110.0,53
5105,70.0,108.0,94.0,94.0,89.0,53
5106,71.0,108.0,94.0,93.0,88.0,53
5107,70.0,107.0,94.0,92.0,88.0,53
5108,71.0,108.0,93.0,92.0,88.0,53
5109,71.0,108.0,93.0,92.0,88.0,53
5110,75.0,110.0,96.0,98.0,91.0,53
5111,70.0,106.0,93.0,92.0,88.0,53
5112,75.0,110.0,96.0,94.0,91.0,53
5113,69.0,108.0,94.0,95.0,90.0,53
5114,77.0,111.0,100.0,97.0,91.0,53
5115,70.0,106.0,92.0,91.0,88.0,53
5116,46.0,93.0,95.0,90.0,115.0,53
5117,71.0,107.0,92.0,91.0,86.0,53
5118,69.0,108.0,103.0,100.0,102.0,53
5119,71.0,105.0,92.0,89.0,84.0,53
5120,67.0,104.0,102.0,95.0,101.0,53
5121,71.0,104.0,94.0,95.0,93.0,53
5122,72.0,105.0,101.0,98.0,107.0,53
5123,68.0,104.0,96.0,92.0,91.0,53
5124,65.0,102.0,105.0,107.0,104.0,53
5125,69.0,104.0,101.0,99.0,95.0,53
5126,66.0,103.0,101.0,105.0,99.0,53
5127,69.0,104.0,98.0,93.0,95.0,53
5128,66.0,103.0,101.0,105.0,101.0,53
5129,69.0,104.0,98.0,96.0,96.0,53
5130,67.0,105.0,102.0,100.0,101.0,53
5131,70.0,104.0,97.0,94.0,91.0,53
5132,72.0,105.0,95.0,95.0,103.0,53
5133,69.0,104.0,95.0,92.0,91.0,53
5134,68.0,100.0,84.0,81.0,81.0,53
5135,72.0,103.0,90.0,86.0,96.0,53
5136,73.0,101.0,87.0,86.0,88.0,53
5137,72.0,104.0,90.0,86.0,92.0,53
5138,78.0,103.0,92.0,91.0,87.0,53
5139,73.0,104.0,89.0,80.0,87.0,53
5140,74.0,102.0,92.0,96.0,92.0,53
5141,74.0,104.0,91.0,85.0,87.0,53
5142,75.0,103.0,94.0,100.0,96.0,53
5143,74.0,104.0,96.0,97.0,98.0,53
5144,75.0,103.0,95.0,99.0,95.0,53
5145,77.0,106.0,94.0,91.0,94.0,53
5146,75.0,103.0,93.0,93.0,91.0,53
5147,75.0,103.0,93.0,89.0,86.0,53
5148,76.0,103.0,93.0,92.0,88.0,53
5149,76.0,104.0,93.0,96.0,93.0,53
5150,74.0,104.0,93.0,94.0,90.0,53
5151,75.0,103.0,92.0,91.0,87.0,53
5152,73.0,103.0,90.0,89.0,85.0,53
5153,77.0,104.0,93.0,90.0,90.0,53
5154,73.0,104.0,93.0,91.0,88.0,53
5155,77.0,103.0,94.0,92.0,89.0,53
5156,76.0,104.0,93.0,94.0,90.0,53
5157,76.0,104.0,92.0,93.0,90.0,53
5158,74.0,103.0,92.0,93.0,90.0,53
5159,76.0,104.0,93.0,90.0,89.0,53
5160,76.0,103.0,92.0,90.0,87.0,
5161,77.0,104.0,93.0,92.0,91.0,
5162,75.0,102.0,92.0,90.0,87.0,
5163,77.0,103.0,92.0,88.0,86.0,
5164,78.0,105.0,91.0,90.0,90.0,
5165,77.0,104.0,91.0,86.0,86.0,
5166,83.0,98.0,97.0,86.0,108.0,
5167,77.0,104.0,90.0,84.0,86.0,
5168,82.0,100.0,95.0,97.0,109.0,
5169,76.0,103.0,91.0,86.0,88.0,
5170,78.0,106.0,93.0,88.0,92.0,
5171,75.0,104.0,90.0,86.0,85.0,
5172,77.0,105.0,90.0,83.0,89.0,
5173,76.0,104.0,91.0,85.0,88.0,
5174,77.0,105.0,91.0,85.0,90.0,
5175,77.0,104.0,91.0,84.0,88.0,
5176,78.0,104.0,92.0,87.0,92.0,
5177,77.0,104.0,92.0,87.0,92.0,
5178,73.0,102.0,90.0,87.0,88.0,
5179,75.0,103.0,92.0,88.0,92.0,
5180,72.0,102.0,90.0,87.0,87.0,
5181,75.0,103.0,92.0,88.0,92.0,
5182,72.0,102.0,90.0,87.0,88.0,
5183,75.0,104.0,90.0,85.0,90.0,
5184,79.0,99.0,104.0,110.0,99.0,
5185,76.0,102.0,100.0,102.0,101.0,
5186,71.0,97.0,95.0,94.0,90.0,
5187,75.0,99.0,93.0,87.0,89.0,
5188,70.0,95.0,94.0,89.0,91.0,
5189,73.0,95.0,94.0,90.0,93.0,
5190,72.0,95.0,94.0,92.0,94.0,
5191,74.0,96.0,93.0,92.0,90.0,
5192,72.0,96.0,94.0,91.0,90.0,
5193,76.0,98.0,93.0,89.0,90.0,
5194,74.0,97.0,95.0,91.0,93.0,54
5195,76.0,97.0,93.0,88.0,87.0,54
5196,74.0,96.0,96.0,93.0,95.0,54
5197,75.0,95.0,93.0,90.0,87.0,54
5198,71.0,96.0,96.0,93.0,93.0,54
5199,77.0,98.0,94.0,89.0,92.0,54
5200,73.0,95.0,94.0,90.0,92.0,54
5201,74.0,96.0,95.0,92.0,91.0,54
5202,72.0,96.0,96.0,93.0,91.0,54
5203,72.0,96.0,94.0,90.0,90.0,54
5204,73.0,95.0,94.0,92.0,91.0,54
5205,70.0,95.0,94.0,92.0,90.0,54
5206,72.0,95.0,92.0,89.0,91.0,54
5207,74.0,96.0,94.0,92.0,92.0,54
5208,70.0,95.0,94.0,92.0,92.0,54
5209,73.0,93.0,91.0,89.0,87.0,54
5210,72.0,98.0,96.0,93.0,95.0,54
5211,77.0,97.0,92.0,95.0,97.0,54
5212,78.0,103.0,103.0,101.0,100.0,54
5213,86.0,100.0,96.0,103.0,105.0,54
5214,92.0,104.0,94.0,98.0,108.0,54
5215,114.0,113.0,102.0,114.0,114.0,54
5216,110.0,111.0,100.0,108.0,109.0,54
5217,126.0,111.0,97.0,106.0,109.0,54
5218,122.0,110.0,99.0,109.0,110.0,54
5219,124.0,105.0,97.0,104.0,111.0,54
5220,126.0,111.0,98.0,107.0,112.0,54
5221,113.0,97.0,91.0,88.0,102.0,54
5222,115.0,96.0,88.0,89.0,101.0,54
5223,102.0,86.0,88.0,91.0,98.0,54
5224,86.0,94.0,85.0,88.0,93.0,54
5225,83.0,77.0,75.0,82.0,92.0,54
5226,90.0,90.0,82.0,86.0,92.0,54
5227,75.0,92.0,85.0,86.0,90.0,54
5228,76.0,90.0,83.0,83.0,87.0,54
5229,78.0,88.0,79.0,82.0,90.0,54
5230,78.0,88.0,82.0,83.0,88.0,54
5231,80.0,89.0,81.0,83.0,90.0,54
5232,74.0,93.0,87.0,87.0,91.0,54
5233,80.0,89.0,82.0,84.0,92.0,54
5234,81.0,90.0,84.0,86.0,91.0,54
5235,93.0,89.0,82.0,84.0,88.0,54
5236,79.0,91.0,84.0,86.0,91.0,54
5237,86.0,83.0,76.0,80.0,89.0,54
5238,92.0,86.0,80.0,85.0,90.0,54
5239,93.0,85.0,79.0,83.0,90.0,54
5240,95.0,83.0,77.0,83.0,89.0,54
5241,96.0,81.0,77.0,83.0,89.0,54
5242,89.0,84.0,80.0,84.0,89.0,54
5243,95.0,89.0,82.0,87.0,90.0,54
5244,88.0,87.0,82.0,84.0,87.0,54
5245,99.0,91.0,84.0,88.0,91.0,54
5246,95.0,88.0,82.0,86.0,88.0,54
5247,101.0,92.0,84.0,90.0,92.0,
5248,96.0,85.0,80.0,85.0,89.0,
5249,96.0,85.0,80.0,85.0,90.0,
5250,87.0,87.0,81.0,84.0,88.0,
5251,102.0,91.0,84.0,90.0,93.0,
5252,85.0,89.0,82.0,84.0,90.0,
5253,95.0,88.0,78.0,81.0,90.0,
5254,88.0,89.0,83.0,85.0,89.0,
5255,102.0,93.0,84.0,88.0,91.0,
5256,86.0,92.0,84.0,86.0,89.0,
5257,97.0,90.0,80.0,84.0,89.0,
5258,80.0,94.0,87.0,87.0,91.0,
5259,102.0,91.0,82.0,84.0,89.0,
5260,85.0,86.0,81.0,84.0,88.0,
5261,95.0,87.0,80.0,84.0,89.0,
5262,98.0,90.0,83.0,87.0,88.0,
5263,93.0,90.0,82.0,86.0,90.0,
5264,101.0,86.0,80.0,85.0,89.0,
5265,91.0,85.0,85.0,84.0,97.0,
5266,101.0,81.0,75.0,81.0,90.0,
5267,91.0,83.0,78.0,82.0,90.0,
5268,98.0,86.0,80.0,85.0,90.0,
5269,98.0,86.0,80.0,84.0,89.0,
5270,100.0,81.0,75.0,82.0,90.0,
5271,88.0,88.0,81.0,83.0,89.0,
5272,94.0,88.0,81.0,84.0,90.0,
5273,88.0,88.0,81.0,84.0,89.0,
5274,101.0,89.0,82.0,86.0,90.0,
5275,85.0,91.0,84.0,86.0,91.0,
5276,103.0,87.0,80.0,85.0,91.0,
5277,102.0,133.0,125.0,114.0,116.0,
5278,98.0,87.0,80.0,83.0,90.0,
5279,91.0,92.0,84.0,86.0,90.0,
5280,100.0,88.0,80.0,84.0,89.0,
5281,96.0,83.0,77.0,81.0,91.0,
5282,61.0,129.0,133.0,136.0,6.0,
5283,79.0,129.0,143.0,147.0,9.0,
5284,79.0,130.0,146.0,149.0,11.0,
5285,75.0,129.0,145.0,147.0,11.0,
5286,70.0,129.0,145.0,147.0,11.0,
5287,72.0,133.0,147.0,149.0,11.0,
5288,71.0,132.0,145.0,148.0,11.0,
5289,72.0,135.0,146.0,148.0,11.0,55
5290,73.0,132.0,145.0,148.0,11.0,55
5291,71.0,135.0,145.0,148.0,11.0,55
5292,69.0,135.0,146.0,149.0,11.0,55
5293,68.0,134.0,145.0,148.0,11.0,55
5294,69.0,133.0,145.0,148.0,11.0,55
5295,68.0,136.0,147.0,149.0,11.0,55
5296,68.0,134.0,146.0,149.0,11.0,55
5297,70.0,134.0,146.0,149.0,11.0,55
5298,69.0,134.0,146.0,149.0,11.0,55
5299,70.0,134.0,146.0,149.0,12.0,55
5300,70.0,133.0,145.0,149.0,11.0,55
5301,70.0,134.0,145.0,148.0,11.0,55
5302,70.0,133.0,145.0,148.0,11.0,55
5303,70.0,135.0,146.0,149.0,11.0,55
5304,68.0,133.0,146.0,149.0,12.0,55
5305,70.0,134.0,146.0,150.0,11.0,55
5306,67.0,131.0,145.0,149.0,11.0,55
5307,69.0,132.0,146.0,149.0,11.0,55
5308,65.0,131.0,146.0,148.0,12.0,55
5309,68.0,129.0,146.0,148.0,11.0,55
5310,66.0,128.0,145.0,147.0,12.0,55
5311,65.0,129.0,146.0,149.0,12.0,55
5312,71.0,127.0,143.0,146.0,12.0,55
5313,66.0,128.0,143.0,146.0,12.0,55
5314,91.0,136.0,150.0,155.0,11.0,55
5315,86.0,136.0,147.0,153.0,10.0,55
5316,110.0,142.0,152.0,159.0,10.0,55
5317,109.0,137.0,145.0,154.0,9.0,55
5318,101.0,133.0,145.0,147.0,4.0,55
5319,105.0,136.0,152.0,160.0,9.0,55
5320,86.0,98.0,114.0,119.0,24.0,55
5321,81.0,109.0,115.0,122.0,24.0,55
5322,61.0,98.0,107.0,115.0,28.0,55
5323,61.0,103.0,103.0,108.0,27.0,55
5324,37.0,96.0,100.0,104.0,27.0,55
5325,38.0,102.0,107.0,108.0,28.0,55
5326,49.0,101.0,107.0,109.0,26.0,55
5327,42.0,102.0,106.0,107.0,26.0,55
5328,44.0,101.0,107.0,108.0,27.0,55
5329,31.0,103.0,108.0,108.0,26.0,55
5330,36.0,101.0,106.0,107.0,27.0,55
5331,20.0,99.0,103.0,102.0,27.0,55
5332,35.0,100.0,105.0,105.0,27.0,55
5333,18.0,98.0,103.0,102.0,27.0,55
5334,24.0,98.0,102.0,101.0,27.0,55
5335,27.0,97.0,101.0,101.0,28.0,55
5336,20.0,97.0,101.0,99.0,28.0,55
5337,25.0,97.0,101.0,100.0,28.0,55
5338,22.0,97.0,101.0,100.0,27.0,55
5339,23.0,98.0,102.0,101.0,28.0,55
5340,22.0,97.0,102.0,101.0,28.0,55
5341,21.0,97.0,101.0,100.0,28.0,55
5342,24.0,97.0,101.0,101.0,28.0,55
5343,23.0,98.0,102.0,101.0,28.0,
5344,23.0,97.0,101.0,100.0,28.0,
5345,20.0,96.0,100.0,99.0,27.0,
5346,21.0,97.0,101.0,100.0,28.0,
5347,22.0,95.0,100.0,99.0,27.0,
5348,22.0,96.0,101.0,100.0,27.0,
5349,24.0,97.0,101.0,101.0,27.0,
5350,19.0,96.0,101.0,100.0,27.0,
5351,27.0,97.0,102.0,101.0,28.0,
5352,19.0,96.0,100.0,99.0,28.0,
5353,23.0,96.0,101.0,100.0,28.0,
5354,24.0,95.0,100.0,99.0,27.0,
5355,20.0,96.0,101.0,100.0,28.0,
5356,25.0,95.0,100.0,99.0,27.0,
5357,19.0,96.0,101.0,99.0,27.0,
5358,25.0,96.0,101.0,100.0,27.0,
5359,20.0,96.0,100.0,100.0,28.0,
5360,24.0,95.0,100.0,99.0,27.0,
5361,20.0,96.0,101.0,100.0,28.0,
5362,25.0,95.0,100.0,99.0,27.0,
5363,19.0,96.0,101.0,99.0,27.0,
5364,25.0,96.0,101.0,100.0,27.0,
5365,21.0,96.0,100.0,99.0,27.0,
5366,24.0,97.0,101.0,100.0,27.0,
5367,23.0,95.0,100.0,99.0,27.0,
5368,21.0,96.0,101.0,100.0,28.0,
5369,20.0,96.0,100.0,99.0,27.0,
5370,25.0,96.0,101.0,100.0,27.0,
5371,24.0,95.0,100.0,99.0,27.0,
5372,20.0,96.0,101.0,100.0,28.0,
5373,24.0,95.0,100.0,99.0,27.0,
5374,23.0,97.0,101.0,100.0,27.0,
5375,24.0,95.0,100.0,99.0,27.0,
5376,20.0,96.0,101.0,100.0,28.0,
5377,24.0,95.0,100.0,99.0,27.0,
5378,19.0,96.0,101.0,100.0,27.0,
5379,54.0,97.0,101.0,101.0,6.0,
5380,67.0,120.0,138.0,140.0,11.0,
5381,64.0,127.0,150.0,146.0,10.0,
5382,64.0,126.0,148.0,148.0,11.0,
5383,64.0,124.0,147.0,145.0,11.0,
5384,63.0,124.0,146.0,146.0,11.0,
5385,63.0,125.0,145.0,145.0,11.0,
5386,65.0,125.0,144.0,145.0,12.0,
5387,63.0,126.0,147.0,146.0,12.0,
5388,64.0,128.0,147.0,147.0,12.0,
5389,63.0,126.0,147.0,146.0,12.0,56
5390,62.0,127.0,147.0,147.0,12.0,56
5391,62.0,126.0,146.0,145.0,12.0,56
5392,62.0,128.0,148.0,147.0,12.0,56
5393,63.0,126.0,148.0,146.0,12.0,56
5394,63.0,130.0,150.0,151.0,13.0,56
5395,60.0,124.0,148.0,146.0,11.0,56
5396,63.0,129.0,148.0,149.0,12.0,56
5397,64.0,123.0,145.0,145.0,11.0,56
5398,62.0,127.0,148.0,148.0,12.0,56
5399,67.0,124.0,144.0,145.0,10.0,56
5400,67.0,124.0,145.0,148.0,12.0,56
5401,67.0,129.0,144.0,145.0,9.0,56
5402,70.0,128.0,144.0,145.0,9.0,56
5403,85.0,138.0,151.0,150.0,6.0,56
5404,88.0,136.0,148.0,151.0,6.0,56
5405,96.0,138.0,152.0,155.0,4.0,56
5406,100.0,136.0,147.0,155.0,7.0,56
5407,82.0,128.0,140.0,131.0,5.0,56
5408,82.0,135.0,137.0,118.0,7.0,56
5409,73.0,95.0,109.0,117.0,26.0,56
5410,65.0,105.0,109.0,116.0,26.0,56
5411,59.0,96.0,104.0,112.0,25.0,56
5412,53.0,98.0,105.0,112.0,25.0,56
5413,39.0,99.0,106.0,111.0,20.0,56
5414,41.0,97.0,102.0,106.0,20.0,56
5415,44.0,93.0,99.0,103.0,21.0,56
5416,41.0,95.0,99.0,102.0,20.0,56
5417,44.0,99.0,104.0,106.0,20.0,56
5418,44.0,96.0,100.0,103.0,20.0,56
5419,43.0,100.0,105.0,108.0,19.0,56
5420,42.0,98.0,103.0,105.0,20.0,56
5421,44.0,95.0,99.0,101.0,21.0,56
5422,41.0,97.0,101.0,102.0,21.0,56
5423,40.0,96.0,99.0,101.0,21.0,56
5424,38.0,96.0,101.0,103.0,21.0,56
5425,41.0,97.0,99.0,102.0,21.0,56
5426,40.0,98.0,102.0,104.0,22.0,56
5427,40.0,96.0,100.0,103.0,20.0,56
5428,38.0,96.0,98.0,100.0,20.0,56
5429,38.0,96.0,100.0,102.0,21.0,56
5430,34.0,96.0,99.0,101.0,21.0,56
5431,40.0,97.0,101.0,103.0,22.0,56
5432,36.0,92.0,97.0,99.0,21.0,56
5433,44.0,95.0,99.0,100.0,21.0,56
5434,35.0,90.0,95.0,96.0,20.0,56
5435,38.0,92.0,97.0,98.0,22.0,56
5436,37.0,93.0,98.0,99.0,21.0,56
5437,35.0,93.0,98.0,99.0,22.0,56
5438,38.0,92.0,97.0,97.0,22.0,56
5439,37.0,93.0,97.0,98.0,23.0,56
5440,38.0,94.0,99.0,99.0,22.0,
5441,40.0,92.0,96.0,97.0,21.0,
5442,42.0,95.0,98.0,99.0,22.0,
5443,35.0,91.0,96.0,97.0,22.0,
5444,41.0,93.0,96.0,97.0,22.0,
5445,37.0,91.0,95.0,97.0,22.0,
5446,42.0,97.0,98.0,101.0,22.0,
5447,44.0,93.0,99.0,101.0,24.0,
5448,58.0,109.0,107.0,109.0,24.0,
5449,64.0,108.0,107.0,110.0,25.0,
5450,69.0,119.0,121.0,123.0,23.0,
5451,79.0,121.0,126.0,126.0,25.0,
5452,65.0,126.0,139.0,139.0,8.0,
5453,79.0,129.0,145.0,141.0,7.0,
5454,81.0,138.0,149.0,147.0,9.0,
5455,88.0,135.0,154.0,152.0,1.0,
5456,85.0,134.0,148.0,152.0,6.0,
5457,95.0,135.0,147.0,149.0,3.0,
5458,75.0,129.0,143.0,149.0,6.0,
5459,77.0,135.0,146.0,146.0,6.0,
5460,73.0,129.0,147.0,151.0,9.0,
5461,64.0,127.0,142.0,145.0,10.0,
5462,64.0,126.0,147.0,148.0,9.0,
5463,63.0,123.0,142.0,145.0,10.0,
5464,65.0,126.0,144.0,148.0,10.0,
5465,65.0,124.0,144.0,147.0,9.0,
5466,65.0,124.0,143.0,148.0,10.0,
5467,63.0,125.0,143.0,147.0,11.0,
5468,64.0,124.0,143.0,146.0,10.0,
5469,63.0,124.0,143.0,148.0,11.0,
5470,63.0,125.0,144.0,148.0,10.0,
