frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,sign,sign_character,dynamic
4501,78.0,33.0,33.0,50.0,103.0,46.0,F,
4502,78.0,33.0,32.0,48.0,103.0,46.0,F,
4503,77.0,34.0,33.0,49.0,102.0,46.0,F,
4504,78.0,35.0,33.0,50.0,102.0,46.0,F,
4505,78.0,34.0,34.0,48.0,101.0,46.0,F,
4506,79.0,34.0,33.0,45.0,102.0,46.0,F,
4507,79.0,35.0,34.0,45.0,100.0,46.0,F,
4508,79.0,34.0,34.0,47.0,100.0,46.0,F,
4509,77.0,35.0,35.0,49.0,101.0,46.0,F,
4510,77.0,35.0,35.0,47.0,101.0,46.0,F,
4511,76.0,34.0,34.0,46.0,101.0,46.0,F,
4512,76.0,35.0,34.0,46.0,101.0,46.0,F,
4513,76.0,34.0,34.0,46.0,101.0,46.0,F,
4514,77.0,35.0,34.0,46.0,101.0,46.0,F,
4515,76.0,35.0,35.0,48.0,102.0,46.0,F,
4516,76.0,36.0,35.0,47.0,101.0,46.0,F,
4517,76.0,35.0,35.0,49.0,101.0,46.0,F,
4518,76.0,34.0,35.0,48.0,101.0,46.0,F,
4519,76.0,35.0,34.0,48.0,101.0,46.0,F,
4520,76.0,35.0,34.0,47.0,101.0,46.0,F,
4521,77.0,35.0,34.0,46.0,101.0,46.0,F,
4522,77.0,35.0,33.0,46.0,101.0,46.0,F,
4523,77.0,35.0,34.0,46.0,101.0,46.0,F,
4524,78.0,35.0,33.0,44.0,101.0,46.0,F,
4525,79.0,35.0,33.0,45.0,101.0,46.0,F,
4555,71.0,9.0,1.0,8.0,3.0,47.0,BH,1.0
4556,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4557,72.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4558,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4559,73.0,9.0,2.0,9.0,4.0,47.0,BH,1.0
4560,72.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4561,73.0,9.0,2.0,9.0,4.0,47.0,BH,1.0
4562,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4563,72.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4564,71.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4565,71.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4566,71.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4567,71.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4568,72.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4569,74.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4570,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4571,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4572,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4573,73.0,9.0,2.0,8.0,3.0,47.0,BH,1.0
4574,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4575,73.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4576,74.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4577,73.0,8.0,1.0,8.0,3.0,47.0,BH,1.0
4578,72.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4579,72.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4580,71.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4581,73.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4582,72.0,8.0,2.0,9.0,3.0,47.0,BH,1.0
4583,72.0,9.0,2.0,8.0,4.0,47.0,BH,1.0
4584,72.0,9.0,1.0,8.0,4.0,47.0,BH,1.0
4585,73.0,9.0,1.0,8.0,3.0,47.0,BH,1.0
4615,75.0,11.0,3.0,6.0,5.0,48.0,ThH,1.0
4616,76.0,11.0,4.0,6.0,6.0,48.0,ThH,1.0
4617,90.0,11.0,2.0,6.0,3.0,48.0,ThH,1.0
4618,88.0,12.0,3.0,5.0,5.0,48.0,ThH,1.0
4619,99.0,14.0,5.0,5.0,7.0,48.0,ThH,1.0
4620,98.0,15.0,5.0,5.0,8.0,48.0,ThH,1.0
4621,99.0,16.0,8.0,3.0,14.0,48.0,ThH,1.0
4622,98.0,17.0,8.0,3.0,13.0,48.0,ThH,1.0
4623,96.0,18.0,10.0,5.0,14.0,48.0,ThH,1.0
4624,98.0,19.0,9.0,5.0,16.0,48.0,ThH,1.0
4625,97.0,21.0,10.0,6.0,15.0,48.0,ThH,1.0
4626,99.0,18.0,9.0,8.0,12.0,48.0,ThH,1.0
4627,101.0,17.0,8.0,9.0,10.0,48.0,ThH,1.0
4628,99.0,17.0,8.0,9.0,9.0,48.0,ThH,1.0
4629,102.0,18.0,9.0,10.0,8.0,48.0,ThH,1.0
4630,104.0,17.0,9.0,11.0,7.0,48.0,ThH,1.0
4631,99.0,18.0,9.0,10.0,8.0,48.0,ThH,1.0
4632,101.0,18.0,9.0,10.0,8.0,48.0,ThH,1.0
4633,26.0,85.0,128.0,131.0,120.0,48.0,ThH,1.0
4634,36.0,89.0,121.0,134.0,119.0,48.0,ThH,1.0
4635,34.0,88.0,123.0,137.0,120.0,48.0,ThH,1.0
4636,36.0,93.0,122.0,136.0,121.0,48.0,ThH,1.0
4637,37.0,93.0,123.0,136.0,121.0,48.0,ThH,1.0
4638,37.0,96.0,125.0,137.0,121.0,48.0,ThH,1.0
4639,37.0,92.0,127.0,139.0,121.0,48.0,ThH,1.0
4640,36.0,93.0,127.0,139.0,122.0,48.0,ThH,1.0
4641,35.0,93.0,128.0,139.0,122.0,48.0,ThH,1.0
4642,37.0,90.0,126.0,139.0,123.0,48.0,ThH,1.0
4643,36.0,93.0,127.0,138.0,122.0,48.0,ThH,1.0
4644,37.0,91.0,125.0,138.0,122.0,48.0,ThH,1.0
4645,36.0,94.0,127.0,138.0,121.0,48.0,ThH,1.0
4646,36.0,89.0,124.0,138.0,122.0,48.0,ThH,1.0
4647,36.0,94.0,127.0,139.0,122.0,48.0,ThH,1.0
4648,35.0,89.0,124.0,137.0,123.0,48.0,ThH,1.0
4649,36.0,93.0,127.0,139.0,122.0,48.0,ThH,1.0
4650,37.0,91.0,124.0,137.0,123.0,48.0,ThH,1.0
4651,36.0,92.0,125.0,138.0,122.0,48.0,ThH,1.0
4652,37.0,93.0,125.0,138.0,122.0,48.0,ThH,1.0
4653,37.0,94.0,124.0,137.0,121.0,48.0,ThH,1.0
4654,37.0,93.0,125.0,138.0,122.0,48.0,ThH,1.0
4655,36.0,94.0,125.0,137.0,121.0,48.0,ThH,1.0
4656,36.0,90.0,125.0,138.0,123.0,48.0,ThH,1.0
4657,35.0,90.0,124.0,138.0,123.0,48.0,ThH,1.0
4658,37.0,93.0,127.0,139.0,123.0,48.0,ThH,1.0
4659,38.0,96.0,126.0,138.0,122.0,48.0,ThH,1.0
4660,36.0,91.0,123.0,136.0,121.0,48.0,ThH,1.0
4661,37.0,93.0,126.0,139.0,123.0,48.0,ThH,1.0
4662,36.0,93.0,123.0,137.0,122.0,48.0,ThH,1.0
4663,37.0,92.0,126.0,138.0,123.0,48.0,ThH,1.0
4664,38.0,91.0,121.0,136.0,122.0,48.0,ThH,1.0
4665,37.0,92.0,125.0,137.0,122.0,48.0,ThH,1.0
4666,37.0,92.0,125.0,138.0,123.0,48.0,ThH,1.0
4667,37.0,92.0,125.0,138.0,122.0,48.0,ThH,1.0
4668,38.0,92.0,124.0,137.0,122.0,48.0,ThH,1.0
4669,37.0,92.0,124.0,136.0,121.0,48.0,ThH,1.0
4670,38.0,93.0,124.0,137.0,122.0,48.0,ThH,1.0
4671,36.0,90.0,123.0,136.0,122.0,48.0,ThH,1.0
4672,39.0,80.0,101.0,134.0,120.0,48.0,ThH,1.0
4673,36.0,92.0,124.0,137.0,124.0,48.0,ThH,1.0
4674,37.0,89.0,124.0,137.0,122.0,48.0,ThH,1.0
4675,38.0,92.0,122.0,136.0,122.0,48.0,ThH,1.0
4676,37.0,90.0,123.0,137.0,123.0,48.0,ThH,1.0
4677,37.0,92.0,124.0,137.0,123.0,48.0,ThH,1.0
4678,37.0,92.0,123.0,137.0,123.0,48.0,ThH,1.0
4679,38.0,92.0,123.0,136.0,122.0,48.0,ThH,1.0
4680,36.0,91.0,124.0,137.0,123.0,48.0,ThH,1.0
4681,39.0,92.0,123.0,137.0,122.0,48.0,ThH,1.0
4682,36.0,91.0,127.0,140.0,125.0,48.0,ThH,1.0
4683,39.0,91.0,124.0,136.0,121.0,48.0,ThH,1.0
4684,36.0,90.0,125.0,139.0,123.0,48.0,ThH,1.0
4685,40.0,93.0,124.0,137.0,122.0,48.0,ThH,1.0
4686,37.0,90.0,125.0,139.0,123.0,48.0,ThH,1.0
4687,39.0,91.0,124.0,137.0,122.0,48.0,ThH,1.0
4688,39.0,81.0,121.0,132.0,113.0,48.0,ThH,1.0
4689,35.0,85.0,119.0,132.0,116.0,48.0,ThH,1.0
4690,43.0,79.0,131.0,138.0,117.0,48.0,ThH,1.0
4691,36.0,81.0,128.0,139.0,116.0,48.0,ThH,1.0
4692,50.0,89.0,136.0,141.0,121.0,48.0,ThH,1.0
4693,52.0,86.0,132.0,139.0,118.0,48.0,ThH,1.0
4694,47.0,78.0,136.0,139.0,125.0,48.0,ThH,1.0
4695,51.0,83.0,138.0,139.0,123.0,48.0,ThH,1.0
4696,45.0,80.0,137.0,139.0,126.0,48.0,ThH,1.0
4697,44.0,86.0,142.0,141.0,127.0,48.0,ThH,1.0
4698,44.0,82.0,140.0,141.0,126.0,48.0,ThH,1.0
4699,44.0,83.0,142.0,143.0,125.0,48.0,ThH,1.0
4700,44.0,79.0,139.0,142.0,124.0,48.0,ThH,1.0
4701,44.0,77.0,137.0,140.0,124.0,48.0,ThH,1.0
4702,44.0,75.0,135.0,139.0,123.0,48.0,ThH,1.0
4703,45.0,75.0,136.0,139.0,122.0,48.0,ThH,1.0
4704,45.0,73.0,136.0,139.0,122.0,48.0,ThH,1.0
4705,44.0,76.0,135.0,138.0,121.0,48.0,ThH,1.0
4735,63.0,112.0,127.0,130.0,118.0,49.0,AY,1.0
4736,54.0,109.0,128.0,132.0,118.0,49.0,AY,1.0
4737,51.0,108.0,128.0,133.0,120.0,49.0,AY,1.0
4738,52.0,109.0,130.0,136.0,121.0,49.0,AY,1.0
4739,51.0,109.0,132.0,137.0,123.0,49.0,AY,1.0
4740,53.0,110.0,131.0,137.0,122.0,49.0,AY,1.0
4741,50.0,108.0,131.0,137.0,123.0,49.0,AY,1.0
4742,54.0,109.0,130.0,136.0,121.0,49.0,AY,1.0
4743,50.0,109.0,131.0,138.0,123.0,49.0,AY,1.0
4744,54.0,109.0,130.0,135.0,121.0,49.0,AY,1.0
4745,57.0,109.0,130.0,135.0,121.0,49.0,AY,1.0
4746,52.0,108.0,131.0,136.0,122.0,49.0,AY,1.0
4747,54.0,108.0,129.0,135.0,121.0,49.0,AY,1.0
4748,52.0,108.0,131.0,137.0,122.0,49.0,AY,1.0
4749,54.0,107.0,127.0,133.0,120.0,49.0,AY,1.0
4750,52.0,109.0,131.0,136.0,122.0,49.0,AY,1.0
4751,56.0,108.0,130.0,135.0,121.0,49.0,AY,1.0
4752,51.0,107.0,129.0,134.0,121.0,49.0,AY,1.0
4753,52.0,106.0,130.0,135.0,121.0,49.0,AY,1.0
4754,51.0,107.0,131.0,136.0,121.0,49.0,AY,1.0
4755,60.0,105.0,126.0,128.0,115.0,49.0,AY,1.0
4756,76.0,111.0,124.0,123.0,115.0,49.0,AY,1.0
4757,75.0,110.0,124.0,121.0,115.0,49.0,AY,1.0
4758,71.0,109.0,119.0,113.0,116.0,49.0,AY,1.0
4759,69.0,110.0,121.0,117.0,114.0,49.0,AY,1.0
4760,72.0,108.0,124.0,123.0,118.0,49.0,AY,1.0
4761,59.0,103.0,125.0,129.0,122.0,49.0,AY,1.0
4762,51.0,106.0,127.0,133.0,123.0,49.0,AY,1.0
4763,46.0,106.0,124.0,127.0,117.0,49.0,AY,1.0
4764,45.0,102.0,123.0,128.0,118.0,49.0,AY,1.0
4765,44.0,102.0,123.0,128.0,115.0,49.0,AY,1.0
4766,44.0,102.0,123.0,129.0,117.0,49.0,AY,1.0
4767,45.0,102.0,123.0,129.0,117.0,49.0,AY,1.0
4768,44.0,102.0,123.0,129.0,117.0,49.0,AY,1.0
4769,42.0,102.0,122.0,128.0,117.0,49.0,AY,1.0
4770,42.0,104.0,123.0,127.0,117.0,49.0,AY,1.0
4771,44.0,103.0,122.0,127.0,117.0,49.0,AY,1.0
4772,43.0,104.0,123.0,127.0,116.0,49.0,AY,1.0
4773,43.0,104.0,123.0,128.0,118.0,49.0,AY,1.0
4774,44.0,103.0,123.0,128.0,117.0,49.0,AY,1.0
4775,42.0,103.0,123.0,128.0,117.0,49.0,AY,1.0
4776,43.0,104.0,123.0,128.0,118.0,49.0,AY,1.0
4777,43.0,104.0,123.0,128.0,117.0,49.0,AY,1.0
4778,42.0,105.0,124.0,128.0,117.0,49.0,AY,1.0
4779,44.0,104.0,123.0,129.0,117.0,49.0,AY,1.0
4780,42.0,104.0,125.0,129.0,119.0,49.0,AY,1.0
4781,43.0,102.0,123.0,129.0,117.0,49.0,AY,1.0
4782,45.0,105.0,124.0,128.0,118.0,49.0,AY,1.0
4783,44.0,103.0,125.0,129.0,117.0,49.0,AY,1.0
4784,43.0,102.0,122.0,127.0,116.0,49.0,AY,1.0
4785,44.0,101.0,124.0,129.0,117.0,49.0,AY,1.0
4786,45.0,104.0,124.0,127.0,117.0,49.0,AY,1.0
4787,44.0,104.0,123.0,128.0,118.0,49.0,AY,1.0
4788,44.0,100.0,121.0,128.0,116.0,49.0,AY,1.0
4789,43.0,103.0,123.0,129.0,117.0,49.0,AY,1.0
4790,43.0,103.0,122.0,128.0,118.0,49.0,AY,1.0
4791,43.0,102.0,121.0,127.0,116.0,49.0,AY,1.0
4792,43.0,102.0,122.0,127.0,116.0,49.0,AY,1.0
4793,43.0,103.0,122.0,128.0,117.0,49.0,AY,1.0
4794,43.0,102.0,121.0,127.0,116.0,49.0,AY,1.0
4795,42.0,100.0,121.0,127.0,116.0,49.0,AY,1.0
4825,62.0,32.0,125.0,129.0,113.0,50.0,RU,
4825,62.0,32.0,125.0,129.0,113.0,50.0,AW,1.0
4826,62.0,33.0,125.0,128.0,110.0,50.0,RU,
4826,62.0,33.0,125.0,128.0,110.0,50.0,AW,1.0
4827,63.0,33.0,124.0,127.0,111.0,50.0,RU,
4827,63.0,33.0,124.0,127.0,111.0,50.0,AW,1.0
4828,63.0,35.0,125.0,130.0,114.0,50.0,RU,
4828,63.0,35.0,125.0,130.0,114.0,50.0,AW,1.0
4829,64.0,37.0,125.0,128.0,111.0,50.0,RU,
4829,64.0,37.0,125.0,128.0,111.0,50.0,AW,1.0
4830,60.0,37.0,124.0,128.0,113.0,50.0,RU,
4830,60.0,37.0,124.0,128.0,113.0,50.0,AW,1.0
4831,60.0,38.0,120.0,127.0,112.0,50.0,RU,
4831,60.0,38.0,120.0,127.0,112.0,50.0,AW,1.0
4832,60.0,37.0,119.0,124.0,109.0,50.0,RU,
4832,60.0,37.0,119.0,124.0,109.0,50.0,AW,1.0
4833,62.0,38.0,124.0,130.0,116.0,50.0,RU,
4833,62.0,38.0,124.0,130.0,116.0,50.0,AW,1.0
4834,60.0,37.0,120.0,125.0,112.0,50.0,RU,
4834,60.0,37.0,120.0,125.0,112.0,50.0,AW,1.0
4835,56.0,36.0,123.0,128.0,116.0,50.0,RU,
4835,56.0,36.0,123.0,128.0,116.0,50.0,AW,1.0
4836,52.0,36.0,119.0,125.0,114.0,50.0,RU,
4836,52.0,36.0,119.0,125.0,114.0,50.0,AW,1.0
4837,47.0,36.0,120.0,125.0,114.0,50.0,RU,
4837,47.0,36.0,120.0,125.0,114.0,50.0,AW,1.0
4838,42.0,38.0,116.0,120.0,114.0,50.0,RU,
4838,42.0,38.0,116.0,120.0,114.0,50.0,AW,1.0
4839,45.0,35.0,117.0,122.0,115.0,50.0,RU,
4839,45.0,35.0,117.0,122.0,115.0,50.0,AW,1.0
4840,46.0,38.0,119.0,123.0,116.0,50.0,RU,
4840,46.0,38.0,119.0,123.0,116.0,50.0,AW,1.0
4841,47.0,39.0,118.0,122.0,117.0,50.0,RU,
4841,47.0,39.0,118.0,122.0,117.0,50.0,AW,1.0
4842,46.0,38.0,119.0,122.0,119.0,50.0,RU,
4842,46.0,38.0,119.0,122.0,119.0,50.0,AW,1.0
4843,44.0,37.0,119.0,123.0,120.0,50.0,RU,
4843,44.0,37.0,119.0,123.0,120.0,50.0,AW,1.0
4844,47.0,36.0,119.0,122.0,119.0,50.0,RU,
4844,47.0,36.0,119.0,122.0,119.0,50.0,AW,1.0
4845,65.0,33.0,131.0,131.0,118.0,50.0,RU,
4845,65.0,33.0,131.0,131.0,118.0,50.0,AW,1.0
4846,66.0,34.0,128.0,133.0,116.0,50.0,RU,
4846,66.0,34.0,128.0,133.0,116.0,50.0,AW,1.0
4847,63.0,36.0,122.0,130.0,114.0,50.0,RU,
4847,63.0,36.0,122.0,130.0,114.0,50.0,AW,1.0
4848,61.0,37.0,121.0,129.0,114.0,50.0,RU,
4848,61.0,37.0,121.0,129.0,114.0,50.0,AW,1.0
4849,48.0,33.0,119.0,122.0,118.0,50.0,RU,
4849,48.0,33.0,119.0,122.0,118.0,50.0,AW,1.0
4850,45.0,34.0,120.0,123.0,118.0,50.0,RU,
4850,45.0,34.0,120.0,123.0,118.0,50.0,AW,1.0
4851,45.0,33.0,119.0,122.0,118.0,50.0,RU,
4851,45.0,33.0,119.0,122.0,118.0,50.0,AW,1.0
4852,44.0,33.0,120.0,122.0,119.0,50.0,RU,
4852,44.0,33.0,120.0,122.0,119.0,50.0,AW,1.0
4853,47.0,32.0,120.0,122.0,119.0,50.0,RU,
4853,47.0,32.0,120.0,122.0,119.0,50.0,AW,1.0
4854,44.0,33.0,121.0,122.0,118.0,50.0,RU,
4854,44.0,33.0,121.0,122.0,118.0,50.0,AW,1.0
4855,47.0,32.0,120.0,122.0,119.0,50.0,RU,
4855,47.0,32.0,120.0,122.0,119.0,50.0,AW,1.0
4856,44.0,33.0,121.0,123.0,120.0,50.0,RU,
4856,44.0,33.0,121.0,123.0,120.0,50.0,AW,1.0
4857,45.0,32.0,120.0,121.0,120.0,50.0,RU,
4857,45.0,32.0,120.0,121.0,120.0,50.0,AW,1.0
4858,43.0,33.0,120.0,122.0,119.0,50.0,RU,
4858,43.0,33.0,120.0,122.0,119.0,50.0,AW,1.0
4859,42.0,33.0,119.0,120.0,119.0,50.0,RU,
4859,42.0,33.0,119.0,120.0,119.0,50.0,AW,1.0
4860,43.0,31.0,121.0,122.0,119.0,50.0,RU,
4860,43.0,31.0,121.0,122.0,119.0,50.0,AW,1.0
4861,44.0,31.0,121.0,121.0,119.0,50.0,RU,
4861,44.0,31.0,121.0,121.0,119.0,50.0,AW,1.0
4862,42.0,30.0,120.0,120.0,118.0,50.0,RU,
4862,42.0,30.0,120.0,120.0,118.0,50.0,AW,1.0
4863,42.0,29.0,121.0,122.0,120.0,50.0,RU,
4863,42.0,29.0,121.0,122.0,120.0,50.0,AW,1.0
4864,42.0,32.0,121.0,121.0,120.0,50.0,RU,
4864,42.0,32.0,121.0,121.0,120.0,50.0,AW,1.0
4865,43.0,30.0,122.0,123.0,120.0,50.0,RU,
4865,43.0,30.0,122.0,123.0,120.0,50.0,AW,1.0
4866,43.0,32.0,122.0,122.0,120.0,50.0,RU,
4866,43.0,32.0,122.0,122.0,120.0,50.0,AW,1.0
4867,64.0,33.0,130.0,132.0,124.0,50.0,RU,
4867,64.0,33.0,130.0,132.0,124.0,50.0,AW,1.0
4868,43.0,31.0,121.0,121.0,119.0,50.0,RU,
4868,43.0,31.0,121.0,121.0,119.0,50.0,AW,1.0
4869,55.0,111.0,130.0,138.0,128.0,50.0,RU,
4869,55.0,111.0,130.0,138.0,128.0,50.0,AW,1.0
4870,63.0,35.0,132.0,138.0,119.0,50.0,RU,
4870,63.0,35.0,132.0,138.0,119.0,50.0,AW,1.0
4871,45.0,32.0,120.0,120.0,118.0,50.0,RU,
4871,45.0,32.0,120.0,120.0,118.0,50.0,AW,1.0
4872,64.0,32.0,129.0,130.0,124.0,50.0,RU,
4872,64.0,32.0,129.0,130.0,124.0,50.0,AW,1.0
4873,46.0,31.0,121.0,121.0,118.0,50.0,RU,
4873,46.0,31.0,121.0,121.0,118.0,50.0,AW,1.0
4874,46.0,31.0,121.0,120.0,118.0,50.0,RU,
4874,46.0,31.0,121.0,120.0,118.0,50.0,AW,1.0
4875,46.0,32.0,121.0,120.0,118.0,50.0,RU,
4875,46.0,32.0,121.0,120.0,118.0,50.0,AW,1.0
4876,46.0,31.0,120.0,120.0,118.0,50.0,RU,
4876,46.0,31.0,120.0,120.0,118.0,50.0,AW,1.0
4877,43.0,30.0,120.0,120.0,120.0,50.0,RU,
4877,43.0,30.0,120.0,120.0,120.0,50.0,AW,1.0
4878,45.0,29.0,120.0,120.0,119.0,50.0,RU,
4878,45.0,29.0,120.0,120.0,119.0,50.0,AW,1.0
4879,44.0,31.0,121.0,121.0,119.0,50.0,RU,
4879,44.0,31.0,121.0,121.0,119.0,50.0,AW,1.0
4880,47.0,32.0,121.0,120.0,119.0,50.0,RU,
4880,47.0,32.0,121.0,120.0,119.0,50.0,AW,1.0
4881,42.0,30.0,119.0,120.0,120.0,50.0,RU,
4881,42.0,30.0,119.0,120.0,120.0,50.0,AW,1.0
4882,44.0,29.0,120.0,121.0,119.0,50.0,RU,
4882,44.0,29.0,120.0,121.0,119.0,50.0,AW,1.0
4883,45.0,30.0,120.0,121.0,118.0,50.0,RU,
4883,45.0,30.0,120.0,121.0,118.0,50.0,AW,1.0
4884,44.0,29.0,121.0,121.0,118.0,50.0,RU,
4884,44.0,29.0,121.0,121.0,118.0,50.0,AW,1.0
4885,46.0,30.0,121.0,121.0,118.0,50.0,RU,
4885,46.0,30.0,121.0,121.0,118.0,50.0,AW,1.0
4915,62.0,11.0,9.0,102.0,115.0,50.0,RU,
4915,62.0,11.0,9.0,102.0,115.0,50.0,AW,1.0
4916,62.0,10.0,9.0,102.0,116.0,50.0,RU,
4916,62.0,10.0,9.0,102.0,116.0,50.0,AW,1.0
4917,63.0,11.0,9.0,102.0,114.0,50.0,RU,
4917,63.0,11.0,9.0,102.0,114.0,50.0,AW,1.0
4918,63.0,11.0,9.0,103.0,115.0,50.0,RU,
4918,63.0,11.0,9.0,103.0,115.0,50.0,AW,1.0
4919,62.0,11.0,9.0,103.0,115.0,50.0,RU,
4919,62.0,11.0,9.0,103.0,115.0,50.0,AW,1.0
4920,62.0,11.0,9.0,101.0,114.0,50.0,RU,
4920,62.0,11.0,9.0,101.0,114.0,50.0,AW,1.0
4921,62.0,11.0,9.0,103.0,115.0,50.0,RU,
4921,62.0,11.0,9.0,103.0,115.0,50.0,AW,1.0
4922,62.0,11.0,9.0,103.0,115.0,50.0,RU,
4922,62.0,11.0,9.0,103.0,115.0,50.0,AW,1.0
4923,61.0,11.0,9.0,104.0,116.0,50.0,RU,
4923,61.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4924,63.0,11.0,9.0,104.0,116.0,50.0,RU,
4924,63.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4925,62.0,11.0,9.0,103.0,116.0,50.0,RU,
4925,62.0,11.0,9.0,103.0,116.0,50.0,AW,1.0
4926,63.0,11.0,9.0,104.0,116.0,50.0,RU,
4926,63.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4927,63.0,11.0,9.0,104.0,116.0,50.0,RU,
4927,63.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4928,62.0,11.0,9.0,104.0,116.0,50.0,RU,
4928,62.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4929,63.0,11.0,9.0,104.0,116.0,50.0,RU,
4929,63.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4930,62.0,11.0,9.0,104.0,116.0,50.0,RU,
4930,62.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4931,64.0,11.0,9.0,104.0,116.0,50.0,RU,
4931,64.0,11.0,9.0,104.0,116.0,50.0,AW,1.0
4932,64.0,12.0,9.0,106.0,116.0,50.0,RU,
4932,64.0,12.0,9.0,106.0,116.0,50.0,AW,1.0
4933,63.0,12.0,9.0,105.0,116.0,50.0,RU,
4933,63.0,12.0,9.0,105.0,116.0,50.0,AW,1.0
4934,64.0,12.0,9.0,106.0,116.0,50.0,RU,
4934,64.0,12.0,9.0,106.0,116.0,50.0,AW,1.0
4935,64.0,12.0,9.0,106.0,116.0,50.0,RU,
4935,64.0,12.0,9.0,106.0,116.0,50.0,AW,1.0
4936,64.0,12.0,9.0,106.0,116.0,50.0,RU,
4936,64.0,12.0,9.0,106.0,116.0,50.0,AW,1.0
4937,64.0,12.0,9.0,106.0,115.0,50.0,RU,
4937,64.0,12.0,9.0,106.0,115.0,50.0,AW,1.0
4938,64.0,12.0,9.0,105.0,116.0,50.0,RU,
4938,64.0,12.0,9.0,105.0,116.0,50.0,AW,1.0
4939,63.0,11.0,9.0,104.0,115.0,50.0,RU,
4939,63.0,11.0,9.0,104.0,115.0,50.0,AW,1.0
4940,64.0,12.0,10.0,104.0,117.0,50.0,RU,
4940,64.0,12.0,10.0,104.0,117.0,50.0,AW,1.0
4941,65.0,12.0,10.0,106.0,117.0,50.0,RU,
4941,65.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
4942,66.0,12.0,10.0,107.0,117.0,50.0,RU,
4942,66.0,12.0,10.0,107.0,117.0,50.0,AW,1.0
4943,68.0,12.0,10.0,106.0,116.0,50.0,RU,
4943,68.0,12.0,10.0,106.0,116.0,50.0,AW,1.0
4944,66.0,12.0,10.0,106.0,117.0,50.0,RU,
4944,66.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
4945,67.0,12.0,10.0,106.0,117.0,50.0,RU,
4945,67.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
4946,67.0,12.0,10.0,107.0,117.0,50.0,RU,
4946,67.0,12.0,10.0,107.0,117.0,50.0,AW,1.0
4947,67.0,12.0,10.0,106.0,117.0,50.0,RU,
4947,67.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
4948,66.0,12.0,10.0,107.0,118.0,50.0,RU,
4948,66.0,12.0,10.0,107.0,118.0,50.0,AW,1.0
4949,67.0,12.0,10.0,106.0,117.0,50.0,RU,
4949,67.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
4950,64.0,12.0,10.0,106.0,117.0,50.0,RU,
4950,64.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
4951,68.0,11.0,10.0,107.0,118.0,50.0,RU,
4951,68.0,11.0,10.0,107.0,118.0,50.0,AW,1.0
4952,66.0,12.0,10.0,106.0,118.0,50.0,RU,
4952,66.0,12.0,10.0,106.0,118.0,50.0,AW,1.0
4953,67.0,12.0,10.0,107.0,118.0,50.0,RU,
4953,67.0,12.0,10.0,107.0,118.0,50.0,AW,1.0
4954,65.0,12.0,10.0,105.0,117.0,50.0,RU,
4954,65.0,12.0,10.0,105.0,117.0,50.0,AW,1.0
4955,67.0,12.0,10.0,107.0,118.0,50.0,RU,
4955,67.0,12.0,10.0,107.0,118.0,50.0,AW,1.0
4956,67.0,12.0,10.0,105.0,117.0,50.0,RU,
4956,67.0,12.0,10.0,105.0,117.0,50.0,AW,1.0
4957,67.0,12.0,10.0,107.0,117.0,50.0,RU,
4957,67.0,12.0,10.0,107.0,117.0,50.0,AW,1.0
4958,67.0,12.0,10.0,106.0,117.0,50.0,RU,
4958,67.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
4959,65.0,12.0,10.0,106.0,117.0,50.0,RU,
4959,65.0,12.0,10.0,106.0,117.0,50.0,AW,1.0
